Výsledky

Výpočtový krok 2

-----------------------------------------------------------------------------
Job: ATENA, Openning output file: 14.2.2013 15:39:14
-----------------------------------------------------------------------------
Output data for request: REFERENCE_NODAL_COORDINATES
Description: Reference nodal coordinates
  Step: 2  Iteration: 2 at Time: 2
-----------------------------------------------------------------------------------------------
 Node       X(1)       X(2)
Units          m          m
  887  0.5500000  0.2876000
  888  0.5625000  0.3000000
  889  0.5500000  0.3000000
  890  0.5375000  0.2876000
  891  0.5375000  0.2753000
  892  0.5375000  0.3000000
  893  0.5250000  0.3000000
  894  0.5250000  0.2876000
  895  0.5250000  0.2753000
  896  0.5375000  0.2631000
  897  0.5250000  0.2630000
  898  0.5250000  0.2509000
  899  0.5375000  0.2509000
  900  0.5125000  0.2631000
  901  0.5125000  0.2753000
  902  0.5000000  0.2753000
  903  0.5000000  0.2630000
  904  0.5000000  0.2509000
  905  0.5125000  0.2509000
  906  0.5125000  0.2876000
  907  0.5000000  0.2876000
  908  0.5125000  0.3000000
  909  0.5000000  0.3000000
  910  0.4875000  0.2876000
  911  0.4875000  0.2753000
  912  0.4875000  0.3000000
  913  0.4750000  0.3000000
  914  0.4750000  0.2876000
  915  0.4750000  0.2753000
  916  0.4875000  0.2631000
  917  0.4750000  0.2630000
  918  0.4750000  0.2509000
  919  0.4875000  0.2509000
  920  0.4625000  0.2631000
  921  0.4625000  0.2753000
  922  0.4500000  0.2753000
  923  0.4500000  0.2630000
  924  0.4500000  0.2509000
  925  0.4625000  0.2509000
  926  0.4625000  0.2876000
  927  0.4500000  0.2876000
  928  0.4625000  0.3000000
  929  0.4500000  0.3000000
  930  0.4375000  0.2876000
  931  0.4375000  0.2753000
  932  0.4375000  0.3000000
  933  0.4250000  0.3000000
  934  0.4250000  0.2876000
  935  0.4250000  0.2753000
  936  0.4375000  0.2631000
  937  0.4250000  0.2630000
  938  0.4250000  0.2509000
  939  0.4375000  0.2509000
  940  0.4125000  0.2631000
  941  0.4125000  0.2753000
  942  0.4000000  0.2753000
  943  0.4000000  0.2630000
  944  0.4000000  0.2509000
  945  0.4125000  0.2509000
  946  0.4125000  0.2876000
  947  0.4000000  0.2876000
  948  0.4125000  0.3000000
  949  0.4000000  0.3000000
  950  0.3875000  0.2876000
  951  0.3875000  0.2753000
  952  0.3875000  0.3000000
  953  0.3750000  0.3000000
  954  0.3750000  0.2876000
  955  0.3750000  0.2753000
  956  0.3875000  0.2631000
  957  0.3750000  0.2630000
  958  0.3750000  0.2509000
  959  0.3875000  0.2509000
  960  0.3625000  0.2631000
  961  0.3625000  0.2753000
  962  0.3500000  0.2753000
  963  0.3500000  0.2630000
  964  0.3500000  0.2509000
  965  0.3625000  0.2509000
  966  0.3625000  0.2876000
  967  0.3500000  0.2876000
  968  0.3625000  0.3000000
  969  0.3500000  0.3000000
  970  0.3375000  0.2876000
  971  0.3375000  0.2753000
  972  0.3375000  0.3000000
  973  0.3250000  0.3000000
  974  0.3250000  0.2876000
  975  0.3250000  0.2753000
  976  0.3375000  0.2631000
  977  0.3250000  0.2630000
  978  0.3250000  0.2509000
  979  0.3375000  0.2509000
  980  0.3125000  0.2631000
  981  0.3125000  0.2753000
  982  0.3000000  0.2753000
  983  0.3000000  0.2630000
  984  0.3000000  0.2509000
  985  0.3125000  0.2509000
  986  0.3125000  0.2876000
  987  0.3000000  0.2876000
  988  0.3125000  0.3000000
  989  0.3000000  0.3000000
  990  0.2875000  0.2876000
  991  0.2875000  0.2753000
  992  0.2875000  0.3000000
  993  0.2750000  0.3000000
  994  0.2750000  0.2876000
  995  0.2750000  0.2753000
  996  0.2875000  0.2631000
  997  0.2750000  0.2630000
  998  0.2750000  0.2509000
  999  0.2875000  0.2509000
 1000  0.2625000  0.2631000
 1001  0.2625000  0.2753000
 1002  0.2500000  0.2753000
 1003  0.2500000  0.2630000
 1004  0.2500000  0.2509000
 1005  0.2625000  0.2509000
 1006  0.2625000  0.2876000
 1007  0.2500000  0.2876000
 1008  0.2625000  0.3000000
 1009  0.2500000  0.3000000
 1010  0.2375000  0.2876000
 1011  0.2375000  0.2753000
 1012  0.2375000  0.3000000
 1013  0.2250000  0.3000000
 1014  0.2250000  0.2876000
 1015  0.2250000  0.2753000
 1016  0.2375000  0.2631000
 1017  0.2250000  0.2630000
 1018  0.2250000  0.2509000
 1019  0.2375000  0.2509000
 1020  0.2125000  0.2631000
 1021  0.2125000  0.2753000
 1022  0.2000000  0.2753000
 1023  0.2000000  0.2630000
 1024  0.2000000  0.2509000
 1025  0.2125000  0.2509000
 1026  0.2125000  0.2876000
 1027  0.2000000  0.2876000
 1028  0.2125000  0.3000000
 1029  0.2000000  0.3000000
 1030  0.1875000  0.2876000
 1031  0.1875000  0.2753000
 1032  0.1875000  0.3000000
 1033  0.1750000  0.3000000
 1034  0.1750000  0.2876000
 1035  0.1750000  0.2753000
 1036  0.1875000  0.2631000
 1037  0.1750000  0.2630000
 1038  0.1750000  0.2509000
 1039  0.1875000  0.2509000
 1040  0.1625000  0.2631000
 1041  0.1625000  0.2753000
 1042  0.1500000  0.2753000
 1043  0.1500000  0.2630000
 1044  0.1500000  0.2509000
 1045  0.1625000  0.2509000
 1046  0.1625000  0.2876000
 1047  0.1500000  0.2876000
 1048  0.1625000  0.3000000
 1049  0.1500000  0.3000000
 1050  0.1375000  0.2876000
 1051  0.1375000  0.2753000
 1052  0.1375000  0.3000000
 1053  0.1250000  0.3000000
 1054  0.1250000  0.2876000
 1055  0.1250000  0.2753000
 1056  0.1375000  0.2631000
 1057  0.1250000  0.2630000
 1058  0.1250000  0.2509000
 1059  0.1375000  0.2509000
 1060  0.1125000  0.2631000
 1061  0.1125000  0.2753000
 1062  0.1000000  0.2753000
 1063  0.1000000  0.2630000
 1064  0.1000000  0.2509000
 1065  0.1125000  0.2509000
 1066  0.1125000  0.2876000
 1067  0.1000000  0.2876000
 1068  0.1125000  0.3000000
 1069  0.1000000  0.3000000
 1070  0.0875000  0.2876000
 1071  0.0875000  0.2753000
 1072  0.0875000  0.3000000
 1073  0.0750000  0.3000000
 1074  0.0750000  0.2876000
 1075  0.0750000  0.2753000
 1076  0.0875000  0.2631000
 1077  0.0750000  0.2630000
 1078  0.0750000  0.2509000
 1079  0.0875000  0.2509000
 1080  0.0625000  0.2631000
 1081  0.0625000  0.2753000
 1082  0.0500000  0.2753000
 1083  0.0500000  0.2630000
 1084  0.0500000  0.2509000
 1085  0.0625000  0.2509000
 1086  0.0625000  0.2876000
 1087  0.0500000  0.2876000
 1088  0.0625000  0.3000000
 1089  0.0500000  0.3000000
 1090  0.0375000  0.2876000
 1091  0.0375000  0.2753000
 1092  0.0375000  0.3000000
 1093  0.0250000  0.3000000
 1094  0.0250000  0.2876000
 1095  0.0250000  0.2753000
 1096  0.0375000  0.2631000
 1097  0.0250000  0.2630000
 1098  0.0250000  0.2509000
 1099  0.0375000  0.2509000
 1100  0.0125000  0.2631000
 1101  0.0125000  0.2753000
 1102  0.00e+000  0.2753000
 1103  0.00e+000  0.2630000
 1104  0.00e+000  0.2509000
 1105  0.0125000  0.2509000
 1106  0.0125000  0.2876000
 1107  0.00e+000  0.2876000
 1108  0.0125000  0.3000000
 1109  0.00e+000  0.3000000
 1110 -0.0125000  0.2876000
 1111 -0.0125000  0.2753000
 1112 -0.0125000  0.3000000
 1113 -0.0250000  0.3000000
 1114 -0.0250000  0.2876000
 1115 -0.0250000  0.2753000
 1116 -0.0125000  0.2631000
 1117 -0.0250000  0.2630000
 1118 -0.0250000  0.2509000
 1119 -0.0125000  0.2509000
 1120 -0.0375000  0.2631000
 1121 -0.0375000  0.2753000
 1122 -0.0500000  0.2753000
 1123 -0.0500000  0.2630000
 1124 -0.0500000  0.2509000
 1125 -0.0375000  0.2509000
 1126 -0.0375000  0.2876000
 1127 -0.0500000  0.2876000
 1128 -0.0375000  0.3000000
 1129 -0.0500000  0.3000000
 1130 -0.0625000  0.2876000
 1131 -0.0625000  0.2753000
 1132 -0.0625000  0.3000000
 1133 -0.0750000  0.3000000
 1134 -0.0750000  0.2876000
 1135 -0.0750000  0.2753000
 1136 -0.0625000  0.2631000
 1137 -0.0750000  0.2630000
 1138 -0.0750000  0.2509000
 1139 -0.0625000  0.2509000
 1140 -0.0875000  0.2631000
 1141 -0.0875000  0.2753000
 1142 -0.1000000  0.2753000
 1143 -0.1000000  0.2630000
 1144 -0.1000000  0.2509000
 1145 -0.0875000  0.2509000
 1146 -0.0875000  0.2876000
 1147 -0.1000000  0.2876000
 1148 -0.0875000  0.3000000
 1149 -0.1000000  0.3000000
 1150 -0.1125000  0.2876000
 1151 -0.1125000  0.2753000
 1152 -0.1125000  0.3000000
 1153 -0.1250000  0.3000000
 1154 -0.1250000  0.2876000
 1155 -0.1250000  0.2753000
 1156 -0.1125000  0.2631000
 1157 -0.1250000  0.2630000
 1158 -0.1250000  0.2509000
 1159 -0.1125000  0.2509000
 1160 -0.1375000  0.2631000
 1161 -0.1375000  0.2753000
 1162 -0.1500000  0.2753000
 1163 -0.1500000  0.2630000
 1164 -0.1500000  0.2509000
 1165 -0.1375000  0.2509000
 1166 -0.1375000  0.2876000
 1167 -0.1500000  0.2876000
 1168 -0.1375000  0.3000000
 1169 -0.1500000  0.3000000
 1170 -0.1625000  0.2876000
 1171 -0.1625000  0.2753000
 1172 -0.1625000  0.3000000
 1173 -0.1750000  0.3000000
 1174 -0.1750000  0.2876000
 1175 -0.1750000  0.2753000
 1176 -0.1625000  0.2631000
 1177 -0.1750000  0.2630000
 1178 -0.1750000  0.2509000
 1179 -0.1625000  0.2509000
 1180 -0.1875000  0.2631000
 1181 -0.1875000  0.2753000
 1182 -0.2000000  0.2753000
 1183 -0.2000000  0.2630000
 1184 -0.2000000  0.2509000
 1185 -0.1875000  0.2509000
 1186 -0.1875000  0.2876000
 1187 -0.2000000  0.2876000
 1188 -0.1875000  0.3000000
 1189 -0.2000000  0.3000000
 1190 -0.2125000  0.2876000
 1191 -0.2125000  0.2753000
 1192 -0.2125000  0.3000000
 1193 -0.2250000  0.3000000
 1194 -0.2250000  0.2876000
 1195 -0.2250000  0.2753000
 1196 -0.2125000  0.2631000
 1197 -0.2250000  0.2630000
 1198 -0.2250000  0.2509000
 1199 -0.2125000  0.2509000
 1200 -0.2375000  0.2631000
 1201 -0.2375000  0.2753000
 1202 -0.2500000  0.2753000
 1203 -0.2500000  0.2630000
 1204 -0.2500000  0.2509000
 1205 -0.2375000  0.2509000
 1206 -0.2375000  0.2876000
 1207 -0.2500000  0.2876000
 1208 -0.2375000  0.3000000
 1209 -0.2500000  0.3000000
 1210 -0.2625000  0.2876000
 1211 -0.2625000  0.2753000
 1212 -0.2625000  0.3000000
 1213 -0.2750000  0.3000000
 1214 -0.2750000  0.2876000
 1215 -0.2750000  0.2753000
 1216 -0.2625000  0.2631000
 1217 -0.2750000  0.2630000
 1218 -0.2750000  0.2509000
 1219 -0.2625000  0.2509000
 1220 -0.2875000  0.2631000
 1221 -0.2875000  0.2753000
 1222 -0.3000000  0.2753000
 1223 -0.3000000  0.2630000
 1224 -0.3000000  0.2509000
 1225 -0.2875000  0.2509000
 1226 -0.2875000  0.2876000
 1227 -0.3000000  0.2876000
 1228 -0.2875000  0.3000000
 1229 -0.3000000  0.3000000
 1230 -0.3125000  0.2876000
 1231 -0.3125000  0.2753000
 1232 -0.3125000  0.3000000
 1233 -0.3250000  0.3000000
 1234 -0.3250000  0.2876000
 1235 -0.3250000  0.2753000
 1236 -0.3125000  0.2631000
 1237 -0.3250000  0.2630000
 1238 -0.3250000  0.2509000
 1239 -0.3125000  0.2509000
 1240 -0.3375000  0.2631000
 1241 -0.3375000  0.2753000
 1242 -0.3500000  0.2753000
 1243 -0.3500000  0.2630000
 1244 -0.3500000  0.2509000
 1245 -0.3375000  0.2509000
 1246 -0.3375000  0.2876000
 1247 -0.3500000  0.2876000
 1248 -0.3375000  0.3000000
 1249 -0.3500000  0.3000000
 1250 -0.3625000  0.2876000
 1251 -0.3625000  0.2753000
 1252 -0.3625000  0.3000000
 1253 -0.3750000  0.3000000
 1254 -0.3750000  0.2876000
 1255 -0.3750000  0.2753000
 1256 -0.3625000  0.2631000
 1257 -0.3750000  0.2630000
 1258 -0.3750000  0.2509000
 1259 -0.3625000  0.2509000
 1260 -0.3875000  0.2631000
 1261 -0.3875000  0.2753000
 1262 -0.4000000  0.2753000
 1263 -0.4000000  0.2630000
 1264 -0.4000000  0.2509000
 1265 -0.3875000  0.2509000
 1266 -0.3875000  0.2876000
 1267 -0.4000000  0.2876000
 1268 -0.3875000  0.3000000
 1269 -0.4000000  0.3000000
 1270 -0.4125000  0.2876000
 1271 -0.4125000  0.2753000
 1272 -0.4125000  0.3000000
 1273 -0.4250000  0.3000000
 1274 -0.4250000  0.2876000
 1275 -0.4250000  0.2753000
 1276 -0.4125000  0.2631000
 1277 -0.4250000  0.2630000
 1278 -0.4250000  0.2509000
 1279 -0.4125000  0.2509000
 1280 -0.4375000  0.2631000
 1281 -0.4375000  0.2753000
 1282 -0.4500000  0.2753000
 1283 -0.4500000  0.2630000
 1284 -0.4500000  0.2509000
 1285 -0.4375000  0.2509000
 1286 -0.4375000  0.2876000
 1287 -0.4500000  0.2876000
 1288 -0.4375000  0.3000000
 1289 -0.4500000  0.3000000
 1290 -0.4625000  0.2876000
 1291 -0.4625000  0.2753000
 1292 -0.4625000  0.3000000
 1293 -0.4750000  0.3000000
 1294 -0.4750000  0.2876000
 1295 -0.4750000  0.2753000
 1296 -0.4625000  0.2631000
 1297 -0.4750000  0.2630000
 1298 -0.4750000  0.2509000
 1299 -0.4625000  0.2509000
 1300 -0.4875000  0.2631000
 1301 -0.4875000  0.2753000
 1302 -0.5000000  0.2753000
 1303 -0.5000000  0.2630000
 1304 -0.5000000  0.2509000
 1305 -0.4875000  0.2509000
 1306 -0.4875000  0.2876000
 1307 -0.5000000  0.2876000
 1308 -0.4875000  0.3000000
 1309 -0.5000000  0.3000000
 1310 -0.5125000  0.2876000
 1311 -0.5125000  0.2753000
 1312 -0.5125000  0.3000000
 1313 -0.5250000  0.3000000
 1314 -0.5250000  0.2876000
 1315 -0.5250000  0.2753000
 1316 -0.5125000  0.2631000
 1317 -0.5250000  0.2630000
 1318 -0.5250000  0.2509000
 1319 -0.5125000  0.2509000
 1320 -0.5375000  0.2631000
 1321 -0.5375000  0.2753000
 1322 -0.5500000  0.2753000
 1323 -0.5500000  0.2630000
 1324 -0.5500000  0.2509000
 1325 -0.5375000  0.2509000
 1326 -0.5375000  0.2876000
 1327 -0.5500000  0.2876000
 1328 -0.5375000  0.3000000
 1329 -0.5500000  0.3000000
 1330 -0.5625000  0.2876000
 1331 -0.5625000  0.2753000
 1332 -0.5625000  0.3000000
 1333 -0.5750000  0.3000000
 1334 -0.5750000  0.2876000
 1335 -0.5750000  0.2753000
 1336 -0.5625000  0.2631000
 1337 -0.5750000  0.2630000
 1338 -0.5750000  0.2509000
 1339 -0.5625000  0.2509000
 1340 -0.5875000  0.2631000
 1341 -0.5875000  0.2753000
 1342 -0.6000000  0.2753000
 1343 -0.6000000  0.2630000
 1344 -0.6000000  0.2509000
 1345 -0.5875000  0.2509000
 1346 -0.5875000  0.2876000
 1347 -0.6000000  0.2876000
 1348 -0.5875000  0.3000000
 1349 -0.6000000  0.3000000
 1350 -0.6125000  0.2876000
 1351 -0.6125000  0.2753000
 1352 -0.6125000  0.3000000
 1353 -0.6250000  0.3000000
 1354 -0.6250000  0.2876000
 1355 -0.6250000  0.2753000
 1356 -0.6125000  0.2631000
 1357 -0.6250000  0.2630000
 1358 -0.6250000  0.2509000
 1359 -0.6125000  0.2509000
 1360 -0.6375000  0.2631000
 1361 -0.6375000  0.2753000
 1362 -0.6500000  0.2753000
 1363 -0.6500000  0.2630000
 1364 -0.6500000  0.2508000
 1365 -0.6375000  0.2509000
 1366 -0.6375000  0.2876000
 1367 -0.6500000  0.2876000
 1368 -0.6375000  0.3000000
 1369 -0.6500000  0.3000000
 1370 -0.6625000  0.2876000
 1371 -0.6625000  0.2753000
 1372 -0.6625000  0.3000000
 1373 -0.6750000  0.3000000
 1374 -0.6750000  0.2876000
 1375 -0.6750000  0.2753000
 1376 -0.6625000  0.2630000
 1377 -0.6750000  0.2630000
 1378 -0.6750000  0.2508000
 1379 -0.6625000  0.2508000
 1380 -0.6875000  0.2630000
 1381 -0.6875000  0.2753000
 1382 -0.7000000  0.2753000
 1383 -0.7000000  0.2630000
 1384 -0.7000000  0.2508000
 1385 -0.6875000  0.2508000
 1386 -0.6875000  0.2876000
 1387 -0.7000000  0.2876000
 1388 -0.6875000  0.3000000
 1389 -0.7000000  0.3000000
 1390 -0.7125000  0.2876000
 1391 -0.7125000  0.2753000
 1392 -0.7125000  0.3000000
 1393 -0.7250000  0.3000000
 1394 -0.7250000  0.2876000
 1395 -0.7250000  0.2752000
 1396 -0.7125000  0.2630000
 1397 -0.7250000  0.2630000
 1398 -0.7250000  0.2507000
 1399 -0.7125000  0.2508000
 1400 -0.7375000  0.2630000
 1401 -0.7375000  0.2507000
 1402 -0.7375000  0.2753000
 1403 -0.7500000  0.2752000
 1404 -0.7500000  0.2629000
 1405 -0.7500000  0.2507000
 1406 -0.7375000  0.2876000
 1407 -0.7375000  0.3000000
 1408 -0.7500000  0.3000000
 1409 -0.7500000  0.2876000
 1410 -0.7625000  0.2630000
 1411 -0.7625000  0.2753000
 1412 -0.7750000  0.2752000
 1413 -0.7750000  0.2630000
 1414 -0.7750000  0.2507000
 1415 -0.7625000  0.2507000
 1416 -0.7625000  0.2876000
 1417 -0.7750000  0.2876000
 1418 -0.7625000  0.3000000
 1419 -0.7750000  0.3000000
 1420 -0.7875000  0.2876000
 1421 -0.7875000  0.3000000
 1422 -0.8000000  0.3000000
 1423 -0.8000000  0.2876000
 1424 -0.8000000  0.2752000
 1425 -0.7875000  0.2753000
 1426 -0.7875000  0.2630000
 1427 -0.8000000  0.2630000
 1428 -0.8000000  0.2508000
 1429 -0.7875000  0.2508000
 1430 -0.8125000  0.2630000
 1431 -0.8125000  0.2508000
 1432 -0.8125000  0.2753000
 1433 -0.8250000  0.2753000
 1434 -0.8250000  0.2630000
 1435 -0.8250000  0.2508000
 1436 -0.8125000  0.2876000
 1437 -0.8125000  0.3000000
 1438 -0.8250000  0.3000000
 1439 -0.8250000  0.2876000
 1440 -0.8375000  0.2630000
 1441 -0.8375000  0.2753000
 1442 -0.8500000  0.2753000
 1443 -0.8500000  0.2630000
 1444 -0.8500000  0.2508000
 1445 -0.8375000  0.2508000
 1446 -0.8375000  0.2876000
 1447 -0.8500000  0.2876000
 1448 -0.8375000  0.3000000
 1449 -0.8500000  0.3000000
 1450 -0.8625000  0.2876000
 1451 -0.8625000  0.2753000
 1452 -0.8625000  0.3000000
 1453 -0.8750000  0.3000000
 1454 -0.8750000  0.2876000
 1455 -0.8750000  0.2753000
 1456 -0.8625000  0.2630000
 1457 -0.8750000  0.2630000
 1458 -0.8750000  0.2509000
 1459 -0.8625000  0.2509000
 1460 -0.8875000  0.2631000
 1461 -0.8875000  0.2753000
 1462 -0.9000000  0.2753000
 1463 -0.9000000  0.2630000
 1464 -0.9000000  0.2509000
 1465 -0.8875000  0.2509000
 1466 -0.8875000  0.2876000
 1467 -0.9000000  0.2876000
 1468 -0.8875000  0.3000000
 1469 -0.9000000  0.3000000
 1470 -0.9125000  0.2876000
 1471 -0.9125000  0.2753000
 1472 -0.9125000  0.3000000
 1473 -0.9250000  0.3000000
 1474 -0.9250000  0.2876000
 1475 -0.9250000  0.2753000
 1476 -0.9125000  0.2631000
 1477 -0.9250000  0.2630000
 1478 -0.9250000  0.2509000
 1479 -0.9125000  0.2509000
 1480 -0.9375000  0.2631000
 1481 -0.9375000  0.2753000
 1482 -0.9500000  0.2753000
 1483 -0.9500000  0.2630000
 1484 -0.9500000  0.2509000
 1485 -0.9375000  0.2509000
 1486 -0.9375000  0.2876000
 1487 -0.9500000  0.2876000
 1488 -0.9375000  0.3000000
 1489 -0.9500000  0.3000000
 1490 -0.9625000  0.2876000
 1491 -0.9625000  0.2753000
 1492 -0.9625000  0.3000000
 1493 -0.9750000  0.3000000
 1494 -0.9750000  0.2876000
 1495 -0.9750000  0.2753000
 1496 -0.9625000  0.2631000
 1497 -0.9750000  0.2630000
 1498 -0.9750000  0.2509000
 1499 -0.9625000  0.2509000
 1500 -0.9875000  0.2631000
 1501 -0.9875000  0.2753000
 1502 -1.0000000  0.2753000
 1503 -1.0000000  0.2630000
 1504 -1.0000000  0.2509000
 1505 -0.9875000  0.2509000
 1506 -0.9875000  0.2876000
 1507 -1.0000000  0.2876000
 1508 -0.9875000  0.3000000
 1509 -1.0000000  0.3000000
 1510 -1.0125000  0.2876000
 1511 -1.0125000  0.2753000
 1512 -1.0125000  0.3000000
 1513 -1.0250000  0.3000000
 1514 -1.0250000  0.2876000
 1515 -1.0250000  0.2753000
 1516 -1.0125000  0.2631000
 1517 -1.0250000  0.2630000
 1518 -1.0250000  0.2509000
 1519 -1.0125000  0.2509000
 1520 -1.0375000  0.2631000
 1521 -1.0375000  0.2753000
 1522 -1.0500000  0.2753000
 1523 -1.0500000  0.2630000
 1524 -1.0500000  0.2509000
 1525 -1.0375000  0.2509000
 1526 -1.0375000  0.2876000
 1527 -1.0500000  0.2876000
 1528 -1.0375000  0.3000000
 1529 -1.0500000  0.3000000
 1530 -1.0625000  0.2876000
 1531 -1.0625000  0.2753000
 1532 -1.0625000  0.3000000
 1533 -1.0750000  0.3000000
 1534 -1.0750000  0.2876000
 1535 -1.0750000  0.2753000
 1536 -1.0625000  0.2631000
 1537 -1.0750000  0.2630000
 1538 -1.0750000  0.2509000
 1539 -1.0625000  0.2509000
 1540 -1.0875000  0.2631000
 1541 -1.0875000  0.2753000
 1542 -1.1000000  0.2753000
 1543 -1.1000000  0.2630000
 1544 -1.1000000  0.2509000
 1545 -1.0875000  0.2509000
 1546 -1.0875000  0.2876000
 1547 -1.1000000  0.2876000
 1548 -1.0875000  0.3000000
 1549 -1.1000000  0.3000000
 1550 -1.1125000  0.2876000
 1551 -1.1125000  0.2753000
 1552 -1.1125000  0.3000000
 1553 -1.1250000  0.3000000
 1554 -1.1250000  0.2876000
 1555 -1.1250000  0.2753000
 1556 -1.1125000  0.2631000
 1557 -1.1250000  0.2630000
 1558 -1.1250000  0.2509000
 1559 -1.1125000  0.2509000
 1560 -1.1375000  0.2631000
 1561 -1.1375000  0.2753000
 1562 -1.1500000  0.2753000
 1563 -1.1500000  0.2630000
 1564 -1.1500000  0.2509000
 1565 -1.1375000  0.2509000
 1566 -1.1375000  0.2876000
 1567 -1.1500000  0.2876000
 1568 -1.1375000  0.3000000
 1569 -1.1500000  0.3000000
 1570 -1.1625000  0.2876000
 1571 -1.1625000  0.2753000
 1572 -1.1625000  0.3000000
 1573 -1.1750000  0.3000000
 1574 -1.1750000  0.2876000
 1575 -1.1750000  0.2753000
 1576 -1.1625000  0.2631000
 1577 -1.1750000  0.2630000
 1578 -1.1750000  0.2509000
 1579 -1.1625000  0.2509000
 1580 -1.1875000  0.2631000
 1581 -1.1875000  0.2753000
 1582 -1.2000000  0.2753000
 1583 -1.2000000  0.2630000
 1584 -1.2000000  0.2509000
 1585 -1.1875000  0.2509000
 1586 -1.1875000  0.2876000
 1587 -1.2000000  0.2876000
 1588 -1.1875000  0.3000000
 1589 -1.2000000  0.3000000
 1590 -1.2125000  0.2876000
 1591 -1.2125000  0.2753000
 1592 -1.2125000  0.3000000
 1593 -1.2250000  0.3000000
 1594 -1.2250000  0.2876000
 1595 -1.2250000  0.2753000
 1596 -1.2125000  0.2631000
 1597 -1.2250000  0.2630000
 1598 -1.2250000  0.2509000
 1599 -1.2125000  0.2509000
 1600 -1.2375000  0.2631000
 1601 -1.2375000  0.2753000
 1602 -1.2500000  0.2753000
 1603 -1.2500000  0.2630000
 1604 -1.2500000  0.2509000
 1605 -1.2375000  0.2509000
 1606 -1.2375000  0.2876000
