          x          y   sigma_xx   sigma_yy   sigma_xy
 -1.7500000  0.1691000 -0.0424117  0.0000451 -0.0490691
 -1.7500000  0.1577000 -0.0171708  0.0000563 -0.0497424
 -1.7375000  0.1577000 -0.0175956  0.0000450 -0.0497424
 -1.7625000  0.1691000 -0.0413559  0.0000583 -0.0490702
 -1.7625000  0.1577000 -0.0167466  0.0000677 -0.0497426
 -1.7750000  0.1691000 -0.0403032  0.0000657 -0.0490743
 -1.7750000  0.1577000 -0.0163244  0.0000811 -0.0497448
 -1.7875000  0.1691000 -0.0392507  0.0000901 -0.0490803
 -1.8000000  0.1691000 -0.0382036  0.0001106 -0.0490841
 -1.8000000  0.1577000 -0.0154895  0.0001229 -0.0497487
 -1.7875000  0.1577000 -0.0159054  0.0001007 -0.0497473
 -1.8125000  0.1691000 -0.0371583  0.0001359 -0.0490890
 -1.8125000  0.1577000 -0.0150764  0.0001470 -0.0497505
 -1.8250000  0.1691000 -0.0361182  0.0001576 -0.0490971
 -1.8250000  0.1577000 -0.0146678  0.0001746 -0.0497545
 -1.8375000  0.1691000 -0.0350811  0.0001961 -0.0491079
 -1.8500000  0.1691000 -0.0340523  0.0002328 -0.0491175
 -1.8500000  0.1577000 -0.0138688  0.0002483 -0.0497633
 -1.8375000  0.1577000 -0.0142651  0.0002094 -0.0497592
 -1.8625000  0.1691000 -0.0330289  0.0002751 -0.0491291
 -1.8625000  0.1577000 -0.0134790  0.0002903 -0.0497684
 -1.8750000  0.1691000 -0.0320143  0.0003151 -0.0491446
 -1.8750000  0.1577000 -0.0130978  0.0003363 -0.0497761
 -1.8875000  0.1691000 -0.0310071  0.0003704 -0.0491639
 -1.9000000  0.1691000 -0.0300125  0.0004236 -0.0491835
 -1.9000000  0.1577000 -0.0123672  0.0004455 -0.0497949
 -1.8875000  0.1577000 -0.0127269  0.0003894 -0.0497852
 -1.9125000  0.1691000 -0.0290281  0.0004800 -0.0492063
 -1.9125000  0.1577000 -0.0120193  0.0005029 -0.0498065
 -1.9250000  0.1691000 -0.0280571  0.0005311 -0.0492340
 -1.9250000  0.1577000 -0.0116852  0.0005606 -0.0498218
 -1.9375000  0.1691000 -0.0270985  0.0005900 -0.0492667
 -1.9500000  0.1691000 -0.0261563  0.0006388 -0.0493011
 -1.9500000  0.1577000 -0.0110640  0.0006719 -0.0498606
 -1.9375000  0.1577000 -0.0113665  0.0006190 -0.0498400
 -1.9625000  0.1691000 -0.0252281  0.0006784 -0.0493397
 -1.9625000  0.1577000 -0.0107775  0.0007139 -0.0498850
 -1.9750000  0.1691000 -0.0243151  0.0006970 -0.0493835
 -1.9750000  0.1577000 -0.0105076  0.0007397 -0.0499150
 -1.9875000  0.1691000 -0.0234148  0.0006999 -0.0494322
 -2.0000000  0.1691000 -0.0225281  0.0006652 -0.0494820
 -2.0000000  0.1577000 -0.0100146  0.0007128 -0.0499893
 -1.9875000  0.1577000 -0.0102540  0.0007435 -0.0499499
 -2.0125000  0.1691000 -0.0216490  0.0005852 -0.0495332
 -2.0125000  0.1577000 -0.0097853  0.0006341 -0.0500340
 -2.0250000  0.1691000 -0.0207734  0.0004401 -0.0495842
 -2.0250000  0.1577000 -0.0095615  0.0004922 -0.0500844
 -2.0375000  0.1691000 -0.0198926  0.0002224 -0.0496312
 -2.0500000  0.1691000 -0.0189990 -0.0000988 -0.0496658
 -2.0500000  0.1577000 -0.0090967 -0.0000591 -0.0501902
 -2.0375000  0.1577000 -0.0093355  0.0002695 -0.0501377
 -2.0625000  0.1691000 -0.0180719 -0.0005440 -0.0496799
 -2.0625000  0.1577000 -0.0088296 -0.0005214 -0.0502353
 -2.0750000  0.1691000 -0.0171060 -0.0011476 -0.0496622
 -2.0750000  0.1577000 -0.0085166 -0.0011520 -0.0502655
 -2.0875000  0.1691000 -0.0160672 -0.0019185 -0.0495901
 -2.1000000  0.1690000 -0.0149673 -0.0029042 -0.0494354
 -2.1000000  0.1577000 -0.0076474 -0.0030411 -0.0501997
 -2.0875000  0.1577000 -0.0081287 -0.0019753 -0.0502632
 -2.1124000  0.1690000 -0.0137315 -0.0041282 -0.0491778
 -2.1124000  0.1577000 -0.0070236 -0.0043741 -0.0500612
 -2.1249000  0.1690000 -0.0123925 -0.0056138 -0.0487565
 -2.1249000  0.1576000 -0.0062666 -0.0060076 -0.0497731
 -2.1374000  0.1690000 -0.0109241 -0.0073489 -0.0481194
 -2.1498000  0.1689000 -0.0092962 -0.0093462 -0.0472168
 -2.1498000  0.1576000 -0.0041680 -0.0102404 -0.0485497
 -2.1374000  0.1576000 -0.0053197 -0.0079605 -0.0492945
 -2.1622000  0.1688000 -0.0075191 -0.0115641 -0.0459733
 -2.1622000  0.1575000 -0.0028260 -0.0128092 -0.0474456
 -2.1747000  0.1687000 -0.0056511 -0.0139351 -0.0443173
 -2.1746000  0.1574000 -0.0013078 -0.0155923 -0.0459004
 -2.1871000  0.1686000 -0.0037034 -0.0163689 -0.0422019
 -2.1869000  0.1572000  0.0003458 -0.0184889 -0.0438461
 -2.1867000  0.1460000  0.0042629 -0.0205600 -0.0452685
 -2.1745000  0.1462000  0.0028964 -0.0171327 -0.0471990
 -2.1989000  0.1458000  0.0057544 -0.0239789 -0.0426844
 -2.2111000  0.1453000  0.0072550 -0.0272120 -0.0394184
 -2.2233000  0.1444000  0.0087603 -0.0301759 -0.0353635
 -2.1621000  0.1462000  0.0017285 -0.0138965 -0.0485545
 -2.1621000  0.1350000  0.0061036 -0.0147544 -0.0492978
 -2.1497000  0.1351000  0.0056829 -0.0114495 -0.0499053
 -2.1497000  0.1463000  0.0008289 -0.0109615 -0.0494485
 -2.1621000  0.1239000  0.0102520 -0.0153168 -0.0496325
 -2.1497000  0.1238000  0.0103611 -0.0116488 -0.0498663
 -2.1373000  0.1463000  0.0001885 -0.0084073 -0.0499834
 -2.1373000  0.1351000  0.0056025 -0.0086444 -0.0501667
 -2.1249000  0.1351000  0.0058304 -0.0063233 -0.0502068
 -2.1249000  0.1463000 -0.0001951 -0.0062530 -0.0502657
 -2.1373000  0.1238000  0.0108993 -0.0086178 -0.0497992
 -2.1249000  0.1238000  0.0117926 -0.0061808 -0.0495658
 -2.1124000  0.1238000  0.0129684 -0.0042641 -0.0492822
 -2.1124000  0.1351000  0.0063126 -0.0044573 -0.0501365
 -2.1000000  0.1238000  0.0143602 -0.0027913 -0.0489755
 -2.1000000  0.1351000  0.0069960 -0.0029927 -0.0499909
 -2.0875000  0.1238000  0.0158894 -0.0016820 -0.0487161
 -2.0750000  0.1238000  0.0175116 -0.0008576 -0.0484972
 -2.0750000  0.1351000  0.0087707 -0.0010090 -0.0496908
 -2.0875000  0.1351000  0.0078305 -0.0018625 -0.0498396
 -2.0625000  0.1238000  0.0191888 -0.0002618 -0.0483270
 -2.0625000  0.1351000  0.0097783 -0.0003811 -0.0495613
 -2.0500000  0.1238000  0.0208938  0.0001569 -0.0482021
 -2.0500000  0.1351000  0.0108249  0.0000684 -0.0494562
 -2.0375000  0.1238000  0.0226075  0.0004398 -0.0481167
 -2.0250000  0.1238000  0.0243169  0.0006198 -0.0480637
 -2.0250000  0.1351000  0.0129595  0.0005807 -0.0493174
 -2.0375000  0.1351000  0.0118902  0.0003782 -0.0493757
 -2.0125000  0.1238000  0.0260136  0.0007232 -0.0480364
 -2.0125000  0.1351000  0.0140225  0.0007019 -0.0492782
 -2.0000000  0.1238000  0.0276927  0.0007701 -0.0480284
 -2.0000000  0.1351000  0.0150728  0.0007625 -0.0492545
 -1.9875000  0.1238000  0.0293515  0.0007765 -0.0480345
 -1.9750000  0.1238000  0.0309891  0.0007547 -0.0480503
 -1.9750000  0.1351000  0.0171207  0.0007639 -0.0492400
 -1.9875000  0.1351000  0.0161062  0.0007789 -0.0492428
 -1.9625000  0.1238000  0.0326055  0.0007140 -0.0480723
 -1.9625000  0.1351000  0.0181155  0.0007277 -0.0492436
 -1.9500000  0.1238000  0.0342017  0.0006615 -0.0480978
 -1.9500000  0.1351000  0.0190908  0.0006779 -0.0492515
 -1.9375000  0.1238000  0.0357790  0.0006026 -0.0481248
 -1.9250000  0.1238000  0.0373390  0.0005412 -0.0481517
 -1.9250000  0.1351000  0.0209866  0.0005588 -0.0492739
 -1.9375000  0.1351000  0.0200474  0.0006201 -0.0492620
 -1.9125000  0.1238000  0.0388832  0.0004801 -0.0481777
 -1.9125000  0.1351000  0.0219097  0.0004971 -0.0492863
 -1.9000000  0.1238000  0.0404135  0.0004212 -0.0482021
 -1.9000000  0.1351000  0.0228183  0.0004372 -0.0492985
 -1.8875000  0.1238000  0.0419315  0.0003658 -0.0482244
 -1.8750000  0.1238000  0.0434387  0.0003147 -0.0482444
 -1.8750000  0.1351000  0.0245987  0.0003278 -0.0493209
 -1.8875000  0.1351000  0.0237142  0.0003804 -0.0493102
 -1.8625000  0.1238000  0.0449367  0.0002683 -0.0482622
 -1.8625000  0.1351000  0.0254733  0.0002799 -0.0493306
 -1.8500000  0.1238000  0.0464266  0.0002268 -0.0482777
 -1.8500000  0.1351000  0.0263394  0.0002370 -0.0493392
 -1.8375000  0.1238000  0.0479098  0.0001900 -0.0482911
 -1.8250000  0.1238000  0.0493873  0.0001578 -0.0483025
 -1.8250000  0.1351000  0.0280509  0.0001652 -0.0493533
 -1.8375000  0.1351000  0.0271982  0.0001987 -0.0493469
 -1.8125000  0.1238000  0.0508600  0.0001299 -0.0483122
 -1.8125000  0.1351000  0.0288983  0.0001362 -0.0493588
 -1.8000000  0.1238000  0.0523287  0.0001060 -0.0483202
 -1.8000000  0.1351000  0.0297414  0.0001113 -0.0493635
 -1.7875000  0.1238000  0.0537942  0.0000856 -0.0483269
 -1.7750000  0.1238000  0.0552570  0.0000684 -0.0483324
 -1.7750000  0.1351000  0.0314176  0.0000718 -0.0493706
 -1.7875000  0.1351000  0.0305810  0.0000899 -0.0493675
 -1.7625000  0.1238000  0.0567177  0.0000541 -0.0483368
 -1.7625000  0.1351000  0.0322518  0.0000569 -0.0493731
 -1.7500000  0.1238000  0.0581766  0.0000422 -0.0483404
 -1.7500000  0.1351000  0.0330841  0.0000445 -0.0493753
 -1.7375000  0.1238000  0.0596342  0.0000323 -0.0483432
 -1.7250000  0.1238000  0.0610907  0.0000243 -0.0483453
 -1.7250000  0.1351000  0.0347446  0.0000256 -0.0493782
 -1.7375000  0.1351000  0.0339150  0.0000341 -0.0493770
 -1.7125000  0.1238000  0.0625464  0.0000179 -0.0483470
 -1.7125000  0.1351000  0.0355733  0.0000190 -0.0493791
 -1.7000000  0.1238000  0.0640014  0.0000128 -0.0483483
 -1.7000000  0.1351000  0.0364012  0.0000137 -0.0493800
 -1.6875000  0.1238000  0.0654561  0.0000087 -0.0483492
 -1.6750000  0.1238000  0.0669104  0.0000056 -0.0483499
 -1.6750000  0.1351000  0.0380559  0.0000058 -0.0493809
 -1.6875000  0.1351000  0.0372287  0.0000093 -0.0493806
 -1.6625000  0.1238000  0.0683644  0.0000032 -0.0483503
 -1.6625000  0.1351000  0.0388827  0.0000034 -0.0493811
 -1.6500000  0.1238000  0.0698183  0.0000014 -0.0483506
 -1.6500000  0.1351000  0.0397093  0.0000016 -0.0493814
 -1.6375000  0.1238000  0.0712722 -0.0000000 -0.0483508
 -1.6250000  0.1238000  0.0727260 -0.0000010 -0.0483508
 -1.6250000  0.1351000  0.0413625 -0.0000011 -0.0493815
 -1.6375000  0.1351000  0.0405359  0.0000000 -0.0493816
 -1.6125000  0.1238000  0.0741798 -0.0000017 -0.0483508
 -1.6125000  0.1351000  0.0421889 -0.0000017 -0.0493814
 -1.6000000  0.1238000  0.0756336 -0.0000021 -0.0483508
 -1.6000000  0.1351000  0.0430154 -0.0000021 -0.0493815
 -1.5875000  0.1238000  0.0770875 -0.0000025 -0.0483507
 -1.5750000  0.1238000  0.0785414 -0.0000027 -0.0483505
 -1.5750000  0.1351000  0.0446687 -0.0000029 -0.0493813
 -1.5875000  0.1351000  0.0438420 -0.0000026 -0.0493815
 -1.5625000  0.1238000  0.0799954 -0.0000027 -0.0483504
 -1.5625000  0.1351000  0.0454953 -0.0000029 -0.0493812
 -1.5500000  0.1238000  0.0814494 -0.0000028 -0.0483502
 -1.5500000  0.1351000  0.0463220 -0.0000028 -0.0493812
 -1.5375000  0.1238000  0.0829036 -0.0000028 -0.0483501
 -1.5250000  0.1238000  0.0843578 -0.0000029 -0.0483499
 -1.5250000  0.1351000  0.0479759 -0.0000031 -0.0493810
 -1.5375000  0.1351000  0.0471489 -0.0000029 -0.0493812
 -1.5125000  0.1238000  0.0858121 -0.0000028 -0.0483497
 -1.5125000  0.1351000  0.0488028 -0.0000029 -0.0493808
 -1.5000000  0.1238000  0.0872664 -0.0000028 -0.0483495
 -1.5000000  0.1351000  0.0496298 -0.0000028 -0.0493808
 -1.4875000  0.1238000  0.0887209 -0.0000028 -0.0483494
 -1.4750000  0.1238000  0.0901754 -0.0000029 -0.0483492
 -1.4750000  0.1351000  0.0512844 -0.0000031 -0.0493806
 -1.4875000  0.1351000  0.0504570 -0.0000029 -0.0493808
 -1.4625000  0.1238000  0.0916300 -0.0000028 -0.0483490
 -1.4625000  0.1351000  0.0521116 -0.0000029 -0.0493804
 -1.4500000  0.1238000  0.0930846 -0.0000028 -0.0483489
 -1.4500000  0.1351000  0.0529389 -0.0000027 -0.0493804
 -1.4375000  0.1238000  0.0945394 -0.0000028 -0.0483487
 -1.4250000  0.1238000  0.0959942 -0.0000027 -0.0483485
 -1.4250000  0.1351000  0.0545941 -0.0000029 -0.0493802
 -1.4375000  0.1351000  0.0537665 -0.0000029 -0.0493804
 -1.4125000  0.1238000  0.0974491 -0.0000025 -0.0483484
 -1.4125000  0.1351000  0.0554217 -0.0000026 -0.0493800
 -1.4000000  0.1238000  0.0989040 -0.0000021 -0.0483483
 -1.4000000  0.1351000  0.0562493 -0.0000021 -0.0493801
 -1.3875000  0.1238000  0.1003590 -0.0000017 -0.0483483
 -1.3750000  0.1238000  0.1018140 -0.0000011 -0.0483482
 -1.3750000  0.1351000  0.0579049 -0.0000012 -0.0493800
 -1.3875000  0.1351000  0.0570771 -0.0000017 -0.0493802
 -1.3625000  0.1238000  0.1032690 -0.0000000 -0.0483482
 -1.3625000  0.1351000  0.0587326  0.0000000 -0.0493799
 -1.3500000  0.1238000  0.1047239  0.0000014 -0.0483484
 -1.3500000  0.1351000  0.0595602  0.0000017 -0.0493801
 -1.3375000  0.1238000  0.1061788  0.0000031 -0.0483487
 -1.3250000  0.1238000  0.1076336  0.0000055 -0.0483491
 -1.3250000  0.1351000  0.0612153  0.0000058 -0.0493805
 -1.3375000  0.1351000  0.0603878  0.0000034 -0.0493804
 -1.3125000  0.1238000  0.1090881  0.0000087 -0.0483497
 -1.3125000  0.1351000  0.0620424  0.0000093 -0.0493808
 -1.3000000  0.1238000  0.1105422  0.0000128 -0.0483507
 -1.3000000  0.1351000  0.0628690  0.0000137 -0.0493815
 -1.2875000  0.1238000  0.1119960  0.0000179 -0.0483519
 -1.2750000  0.1238000  0.1134491  0.0000243 -0.0483536
 -1.2750000  0.1351000  0.0645210  0.0000255 -0.0493831
 -1.2875000  0.1351000  0.0636954  0.0000189 -0.0493823
 -1.2625000  0.1238000  0.1149013  0.0000323 -0.0483557
 -1.2625000  0.1351000  0.0653455  0.0000340 -0.0493843
 -1.2500000  0.1238000  0.1163525  0.0000421 -0.0483585
 -1.2500000  0.1351000  0.0661689  0.0000445 -0.0493860
 -1.2375000  0.1238000  0.1178024  0.0000539 -0.0483620
 -1.2250000  0.1238000  0.1192506  0.0000681 -0.0483664
 -1.2250000  0.1351000  0.0678110  0.0000715 -0.0493907
 -1.2375000  0.1351000  0.0669909  0.0000567 -0.0493882
 -1.2125000  0.1238000  0.1206966  0.0000853 -0.0483718
 -1.2125000  0.1351000  0.0686286  0.0000896 -0.0493938
 -1.2000000  0.1238000  0.1221399  0.0001055 -0.0483786
 -1.2000000  0.1351000  0.0694432  0.0001110 -0.0493979
 -1.1875000  0.1238000  0.1235801  0.0001290 -0.0483869
 -1.1750000  0.1238000  0.1250165  0.0001564 -0.0483968
 -1.1750000  0.1351000  0.0710616  0.0001641 -0.0494087
 -1.1875000  0.1351000  0.0702546  0.0001355 -0.0494029
 -1.1625000  0.1238000  0.1264482  0.0001879 -0.0484087
 -1.1625000  0.1351000  0.0718634  0.0001973 -0.0494157
 -1.1500000  0.1238000  0.1278744  0.0002237 -0.0484229
 -1.1500000  0.1351000  0.0726591  0.0002351 -0.0494245
 -1.1375000  0.1238000  0.1292942  0.0002637 -0.0484398
 -1.1250000  0.1238000  0.1307067  0.0003080 -0.0484595
 -1.1250000  0.1351000  0.0742288  0.0003234 -0.0494469
 -1.1375000  0.1351000  0.0734481  0.0002770 -0.0494349
 -1.1125000  0.1238000  0.1321106  0.0003563 -0.0484824
 -1.1125000  0.1351000  0.0749999  0.0003745 -0.0494611
 -1.1000000  0.1238000  0.1335048  0.0004078 -0.0485091
 -1.1000000  0.1351000  0.0757604  0.0004291 -0.0494781
 -1.0875000  0.1238000  0.1348884  0.0004613 -0.0485397
 -1.0750000  0.1238000  0.1362601  0.0005153 -0.0485743
 -1.0750000  0.1351000  0.0772448  0.0005429 -0.0495208
 -1.0875000  0.1351000  0.0765092  0.0004856 -0.0494980
 -1.0625000  0.1238000  0.1376189  0.0005673 -0.0486134
 -1.0625000  0.1351000  0.0779660  0.0005988 -0.0495470
 -1.0500000  0.1238000  0.1389643  0.0006140 -0.0486570
 -1.0500000  0.1351000  0.0786720  0.0006495 -0.0495776
 -1.0375000  0.1238000  0.1402960  0.0006507 -0.0487050
 -1.0250000  0.1238000  0.1416141  0.0006717 -0.0487569
 -1.0250000  0.1351000  0.0800378  0.0007144 -0.0496511
 -1.0375000  0.1351000  0.0793627  0.0006899 -0.0496123
 -1.0125000  0.1238000  0.1429195  0.0006696 -0.0488118
 -1.0125000  0.1351000  0.0806981  0.0007156 -0.0496942
 -1.0000000  0.1238000  0.1442142  0.0006348 -0.0488686
 -1.0000000  0.1351000  0.0813456  0.0006830 -0.0497417
 -0.9875000  0.1238000  0.1455017  0.0005555 -0.0489248
 -0.9750000  0.1238000  0.1467866  0.0004175 -0.0489768
 -0.9750000  0.1351000  0.0826184  0.0004626 -0.0498439
 -0.9875000  0.1351000  0.0819840  0.0006037 -0.0497923
 -0.9625000  0.1238000  0.1480756  0.0002041 -0.0490192
 -0.9625000  0.1351000  0.0832560  0.0002418 -0.0498934
 -0.9500000  0.1238000  0.1493779 -0.0001044 -0.0490447
 -0.9500000  0.1351000  0.0839073 -0.0000811 -0.0499360
 -0.9375000  0.1238000  0.1507047 -0.0005304 -0.0490422
 -0.9250000  0.1238000  0.1520703 -0.0010985 -0.0489971
 -0.9250000  0.1351000  0.0853064 -0.0011389 -0.0499620
 -0.9375000  0.1351000  0.0845855 -0.0005322 -0.0499630
 -0.9125000  0.1238000  0.1534904 -0.0018353 -0.0488862
 -0.9125000  0.1351000  0.0860941 -0.0019367 -0.0499173
 -0.9000000  0.1238000  0.1549150 -0.0027584 -0.0487331
 -0.8876000  0.1238000  0.1564205 -0.0038666 -0.0483382
 -0.8751000  0.1238000  0.1580267 -0.0052468 -0.0479341
 -0.8627000  0.1238000  0.1596607 -0.0068337 -0.0471941
 -0.8503000  0.1239000  0.1614906 -0.0086305 -0.0462317
 -0.9125000  0.1464000  0.0187359 -0.0019592 -0.0503728
 -0.9250000  0.1464000  0.0185954 -0.0011314 -0.0503431
 -0.9375000  0.1464000  0.0185250 -0.0004997 -0.0502976
 -0.9500000  0.1464000  0.0184979 -0.0000363 -0.0502383
 -0.9625000  0.1464000  0.0184988  0.0002894 -0.0501784
 -0.9750000  0.1464000  0.0185112  0.0005093 -0.0501234
 -0.9875000  0.1464000  0.0185239  0.0006480 -0.0500742
 -1.0000000  0.1464000  0.0185302  0.0007236 -0.0500308
 -1.0125000  0.1464000  0.0185253  0.0007508 -0.0499943
 -1.0250000  0.1464000  0.0185053  0.0007443 -0.0499653
 -1.0375000  0.1464000  0.0184678  0.0007163 -0.0499418
 -1.0500000  0.1464000  0.0184130  0.0006727 -0.0499216
 -1.0625000  0.1464000  0.0183419  0.0006180 -0.0499052
 -1.0750000  0.1464000  0.0182544  0.0005583 -0.0498933
 -1.0875000  0.1464000  0.0181508  0.0004993 -0.0498839
 -1.1000000  0.1464000  0.0180332  0.0004412 -0.0498753
 -1.1125000  0.1464000  0.0179037  0.0003841 -0.0498683
 -1.1250000  0.1464000  0.0177628  0.0003307 -0.0498639
 -1.1375000  0.1464000  0.0176114  0.0002837 -0.0498605
 -1.1500000  0.1464000  0.0174514  0.0002412 -0.0498566
 -1.1625000  0.1464000  0.0172847  0.0002019 -0.0498535
 -1.1750000  0.1464000  0.0171116  0.0001672 -0.0498520
 -1.1875000  0.1464000  0.0169326  0.0001386 -0.0498510
 -1.2000000  0.1464000  0.0167491  0.0001141 -0.0498491
 -1.2125000  0.1464000  0.0165626  0.0000917 -0.0498475
 -1.2250000  0.1464000  0.0163730  0.0000725 -0.0498473
 -1.2375000  0.1464000  0.0161804  0.0000580 -0.0498472
 -1.2500000  0.1464000  0.0159857  0.0000461 -0.0498462
 -1.2625000  0.1464000  0.0157901  0.0000349 -0.0498452
 -1.2750000  0.1464000  0.0155932  0.0000255 -0.0498455
 -1.2875000  0.1464000  0.0153948  0.0000194 -0.0498458
 -1.3000000  0.1464000  0.0151956  0.0000146 -0.0498451
 -1.3125000  0.1464000  0.0149965  0.0000096 -0.0498444
 -1.3250000  0.1464000  0.0147969  0.0000053 -0.0498449
 -1.3375000  0.1464000  0.0145966  0.0000035 -0.0498453
 -1.3500000  0.1464000  0.0143960  0.0000022 -0.0498448
 -1.3625000  0.1464000  0.0141959  0.0000001 -0.0498443
 -1.3750000  0.1464000  0.0139957 -0.0000017 -0.0498447
 -1.3875000  0.1464000  0.0137950 -0.0000017 -0.0498452
 -1.4000000  0.1464000  0.0135942 -0.0000016 -0.0498448
 -1.4125000  0.1464000  0.0133941 -0.0000026 -0.0498443
 -1.4250000  0.1464000  0.0131940 -0.0000035 -0.0498448
 -1.4375000  0.1464000  0.0129934 -0.0000029 -0.0498453
 -1.4500000  0.1464000  0.0127930 -0.0000024 -0.0498449
 -1.4625000  0.1464000  0.0125931 -0.0000030 -0.0498444
 -1.4750000  0.1464000  0.0123933 -0.0000036 -0.0498449
 -1.4875000  0.1464000  0.0121931 -0.0000030 -0.0498454
 -1.5000000  0.1464000  0.0119929 -0.0000024 -0.0498450
 -1.5125000  0.1464000  0.0117934 -0.0000030 -0.0498446
 -1.5250000  0.1464000  0.0115939 -0.0000036 -0.0498450
 -1.5375000  0.1464000  0.0113940 -0.0000030 -0.0498454
 -1.5500000  0.1464000  0.0111943 -0.0000024 -0.0498451
 -1.5625000  0.1464000  0.0109950 -0.0000029 -0.0498447
 -1.5750000  0.1464000  0.0107958 -0.0000034 -0.0498451
 -1.5875000  0.1464000  0.0105963 -0.0000026 -0.0498455
 -1.6000000  0.1464000  0.0103968 -0.0000017 -0.0498451
 -1.6125000  0.1464000  0.0101978 -0.0000017 -0.0498448
 -1.6250000  0.1464000  0.0099988 -0.0000015 -0.0498451
 -1.6375000  0.1464000  0.0097994  0.0000001 -0.0498455
 -1.6500000  0.1464000  0.0095999  0.0000020 -0.0498451
 -1.6625000  0.1464000  0.0094007  0.0000036 -0.0498447
 -1.6750000  0.1464000  0.0092013  0.0000057 -0.0498449
 -1.6875000  0.1464000  0.0090012  0.0000096 -0.0498452
 -1.7000000  0.1464000  0.0088008  0.0000144 -0.0498447
 -1.7125000  0.1464000  0.0086001  0.0000195 -0.0498442
 -1.7250000  0.1464000  0.0083988  0.0000259 -0.0498442
 -1.7375000  0.1464000  0.0081961  0.0000349 -0.0498442
 -1.7500000  0.1464000  0.0079921  0.0000458 -0.0498435
 -1.7625000  0.1464000  0.0077869  0.0000582 -0.0498427
 -1.7750000  0.1464000  0.0075797  0.0000732 -0.0498423
 -1.7875000  0.1464000  0.0073698  0.0000919 -0.0498418
 -1.8000000  0.1464000  0.0071567  0.0001139 -0.0498407
 -1.8125000  0.1464000  0.0069403  0.0001390 -0.0498394
 -1.8250000  0.1464000  0.0067194  0.0001682 -0.0498384
 -1.8375000  0.1464000  0.0064928  0.0002025 -0.0498374
 -1.8500000  0.1464000  0.0062599  0.0002415 -0.0498358
 -1.8625000  0.1464000  0.0060198  0.0002847 -0.0498341
 -1.8750000  0.1464000  0.0057710  0.0003327 -0.0498330
 -1.8875000  0.1464000  0.0055119  0.0003859 -0.0498321
 -1.9000000  0.1464000  0.0052414  0.0004430 -0.0498312
 -1.9125000  0.1464000  0.0049582  0.0005025 -0.0498312
 -1.9250000  0.1464000  0.0046606  0.0005632 -0.0498327
 -1.9375000  0.1464000  0.0043471  0.0006234 -0.0498360
 -1.9500000  0.1464000  0.0040166  0.0006792 -0.0498414
 -1.9625000  0.1464000  0.0036685  0.0007255 -0.0498503
 -1.9750000  0.1464000  0.0033021  0.0007568 -0.0498641
 -1.9875000  0.1464000  0.0029176  0.0007655 -0.0498838
 -2.0000000  0.1464000  0.0025167  0.0007410 -0.0499107
 -2.0125000  0.1464000  0.0021024  0.0006697 -0.0499465
 -2.0250000  0.1464000  0.0016796  0.0005355 -0.0499930
 -2.0375000  0.1464000  0.0012555  0.0003185 -0.0500508
 -2.0500000  0.1464000  0.0008412 -0.0000066 -0.0501194
 -2.0625000  0.1464000  0.0004522 -0.0004708 -0.0501966
